Corpus ID,Slug,Título,Macro tipo,Género,Año de recolección,Municipio o localidad,Departamento,Región provisional,Recolector,Tipo de fuente,Fuente bibliográfica ID,Autor de la fuente,Título de la fuente,Año de la fuente,URL de la fuente,Estado de derechos,Estado de privacidad,Estado de publicación,Alertas de calidad
CLTC-0070-N,el-carabi-cltc-0070-n,El carabí,Narrativa,Romance,1962,Cartagena,Bolívar,Caribe,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia; Probable duplicado técnico
CLTC-0071-N,el-rastro-divino-cltc-0071-n,El rastro divino,Narrativa,Romance,1961,Mahates,Bolívar,Caribe,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia; Probable duplicado técnico
CLTC-0072-N,mambru-cltc-0072-n,Mambrú,Narrativa,Romance,1961,Sáchica,Boyacá,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia; Probable duplicado técnico
CLTC-0073-N,estando-una-pastora-mato-a-su-gatito-cltc-0073-n,Estando una pastora... mató a su gatito,Narrativa,Romance,1961,Sáchica,Boyacá,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0074-N,conde-nino-cltc-0074-n,Conde Niño,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0075-N,delgadina-cltc-0075-n,Delgadina,Narrativa,Romance,1961,Pensilvania,Caldas,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0076-N,como-no-cantais-la-bella-a-lo-divino-cltc-0076-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1961,Bochalema,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0077-N,como-no-cantais-la-bella-a-lo-divino-cltc-0077-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1961,Cúcuta,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0078-N,como-no-cantais-la-bella-a-lo-divino-cltc-0078-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1960,Capitanejo,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0079-N,la-virgen-y-el-ciego-cltc-0079-n,La Virgen y el ciego,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0080-N,la-virgen-y-el-ciego-cltc-0080-n,La Virgen y el ciego,Narrativa,Romance,1961,Pamplona,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0081-N,la-virgen-y-el-ciego-cltc-0081-n,La Virgen y el ciego,Narrativa,Romance,1961,Guaca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0082-N,conde-nino-cltc-0082-n,Conde Niño,Narrativa,Romance,1960,Suaita,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0083-N,delgadina-cltc-0083-n,Delgadina,Narrativa,Romance,1960,Onzaga,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0084-N,delgadina-cltc-0084-n,Delgadina,Narrativa,Romance,1960,San Vicente,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0085-N,delgadina-cltc-0085-n,Delgadina,Narrativa,Romance,1960,Suaita,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0086-N,silvana-cltc-0086-n,Silvana,Narrativa,Romance,1960,Suaita,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0087-N,delgadina-cltc-0087-n,Delgadina,Narrativa,Romance,1960,Aratoca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0088-N,silvana-cltc-0088-n,Silvana,Narrativa,Romance,1960,Capitanejo,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0089-N,silvana-cltc-0089-n,Silvana,Narrativa,Romance,1960,Capitanejo,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0090-N,delgadina-cltc-0090-n,Delgadina,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0091-N,delgadina-cltc-0091-n,Delgadina,Narrativa,Romance,1961,Bochalema,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0092-N,delgadina-cltc-0092-n,Delgadina,Narrativa,Romance,1961,Bochalema,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0093-N,bernal-frances-cltc-0093-n,Bernal Francés,Narrativa,Romance,1960,Aratoca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0094-N,albanina-cltc-0094-n,Albaniña,Narrativa,Romance,1961,Sardinata,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0095-N,senas-del-esposo-cltc-0095-n,Señas del esposo,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0096-N,senas-del-esposo-cltc-0096-n,Señas del esposo,Narrativa,Romance,1960,Aratoca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0097-N,senas-del-esposo-cltc-0097-n,Señas del esposo,Narrativa,Romance,1961,Gramalote,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0098-N,donde-vas-alfonso-xii-cltc-0098-n,"¿Dónde vas, Alfonso XII?",Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0099-N,donde-vas-alfonso-xii-cltc-0099-n,"¿Dónde vas, Alfonso XII?",Narrativa,Romance,1961,Ocaña,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0100-N,donde-vas-alfonso-xii-cltc-0100-n,"¿Dónde vas, Alfonso XII?",Narrativa,Romance,1961,Gramalote,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0101-N,hilo-de-oro-cltc-0101-n,Hilo de oro,Narrativa,Romance,1961,Bochalema,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0102-N,hilo-de-oro-cltc-0102-n,Hilo de oro,Narrativa,Romance,1961,Pamplona,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0103-N,hilo-de-oro-cltc-0103-n,Hilo de oro,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0104-N,hilo-de-oro-cltc-0104-n,Hilo de oro,Narrativa,Romance,1960,Onzaga,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0105-N,senas-del-esposo-cltc-0105-n,Señas del esposo,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0106-N,senas-del-esposo-cltc-0106-n,Señas del esposo,Narrativa,Romance,1960,Onzaga,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0107-N,don-gato-cltc-0107-n,Don Gato,Narrativa,Romance,1961,Salazar,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0108-N,don-gato-cltc-0108-n,Don Gato,Narrativa,Romance,1961,Suaita,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0109-N,don-gato-cltc-0109-n,Don Gato,Narrativa,Romance,1960,Suaita,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0110-N,don-gato-cltc-0110-n,Don Gato,Narrativa,Romance,1960,Aratoca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0111-N,don-gato-cltc-0111-n,Don Gato,Narrativa,Romance,1960,San Vicente de Chucurí,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0112-N,pregunte-si-habia-cena-cltc-0112-n,Pregunté si había cena,Narrativa,Romance,1960,Capitanejo,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0113-N,mambru-cltc-0113-n,Mambrú,Narrativa,Romance,1961,Bochalema,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0114-N,santa-catalina-cltc-0114-n,Santa Catalina,Narrativa,Romance,1961,Cúcuta,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0115-N,estando-una-pastora-mato-a-su-gatito-cltc-0115-n,Estando una pastora... mató a su gatito,Narrativa,Romance,1961,Sardinata,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0116-N,la-pulga-y-el-piojo-cltc-0116-n,La pulga y el piojo,Narrativa,Romance,1961,Pamplona,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0117-N,la-pulga-y-el-piojo-cltc-0117-n,La pulga y el piojo,Narrativa,Romance,1961,Sardinata,Norte de Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0118-N,la-pulga-y-el-piojo-cltc-0118-n,La pulga y el piojo,Narrativa,Romance,1961,Bogotá,Cundinamarca,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0119-N,la-pulga-y-el-piojo-cltc-0119-n,La pulga y el piojo,Narrativa,Romance,1960,Aratoca,Santander,Andina,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0120-N,donde-vas-alfonso-xii-cltc-0120-n,"¿Dónde vas, Alfonso XII?",Narrativa,Romance,1975,Girón,Santander,Andina,Frank Dougherty,Artículo de revista,,"Dougherty, Frank T.",Romances tradicionales de Santander,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0121-N,el-rastro-divino-cltc-0121-n,El rastro divino,Narrativa,Romance,1977,San Gil,Santander,Andina,Frank Dougherty,Artículo de revista,,"Dougherty, Frank T.",Romances tradicionales de Santander,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0122-N,marinero-al-agua-cltc-0122-n,Marinero al agua,Narrativa,Romance,1975,Socorro,Santander,Andina,Frank Dougherty,Artículo de revista,,"Dougherty, Frank T.",Romances tradicionales de Santander,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0123-N,como-no-cantais-la-bella-a-lo-divino-cltc-0123-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0124-N,como-no-cantais-la-bella-a-lo-divino-cltc-0124-n,"¿Cómo no cantáis, la bella? A lo divino",Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0125-N,la-virgen-y-el-ciego-cltc-0125-n,La Virgen y el ciego,Narrativa,Romance,1961,Popayán,Cauca,Pacífica/Andina — requiere precisión municipal,Gisela Beutler,Libro,,"Beutler, Gisela",Estudios sobre el romancero español en Colombia en su tradición escrita y oral desde la época de la Conquista hasta la actualidad,1977,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
